date,district,source,value
2024-12-15 07:46:52,Mono Basin,Grant Lk. Spill Flow,0.0
2024-12-15 07:46:52,Mono Basin,Mono Gate 1 Return Ditch Flow,26.2
2024-12-15 07:46:52,Mono Basin,Grant Lk. Outflow,63.9
2024-12-15 07:46:52,Mono Basin,Rush Ck. at Damsite Flow,11.4
2024-12-15 07:46:52,Mono Basin,Flow to West Portal,35.2
2024-12-15 07:46:52,Long Valley,East Portal Flow,50.0
2024-12-15 07:46:52,Long Valley,OR Below EP Flow,107.0
2024-12-15 07:46:52,Long Valley,Hot Ck.at Hwy. Flow,4.0
2024-12-15 07:46:52,Long Valley,McGee Ck. Lower Sta. Flow,4.3
2024-12-15 07:46:52,Long Valley,Long Valley Current Outflow,44.8
2024-12-15 07:46:52,Long Valley,Rock Ck. Div. Flow,0.1
2024-12-15 07:46:52,Long Valley,Upper Gorge Total Release,56.6
2024-12-15 07:46:52,Long Valley,Release at Middle Gorge,0.0
2024-12-15 07:46:52,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,43.4
2024-12-15 07:46:52,Northern Owens Valley,Pleasant Valley Outflow,120.8
2024-12-15 07:46:52,Northern Owens Valley,Baker Ck. At LA Station Flow,7.0
2024-12-15 07:46:52,Northern Owens Valley,Big Pine Ck. USGS Flow,14.6
2024-12-15 07:46:52,Northern Owens Valley,O.R. Below Big Pine,224.6
2024-12-15 07:46:52,Northern Owens Valley,Fish Springs At RR Flow,33.6
2024-12-15 07:46:52,Northern Owens Valley,Tinemaha Reservoir Outflow,204.8
2024-12-15 07:46:52,Northern Owens Valley,Bishop Creek Through Plant 6,50.7
2024-12-15 07:46:52,Northern Owens Valley,Bishop Creek Around Plant 6,6.1
2024-12-15 07:46:52,Southern Owens Valley,Tinemaha Reservoir Outflow,204.8
2024-12-15 07:46:52,Southern Owens Valley,Indep. Ck. At Junction Flow,3.0
2024-12-15 07:46:52,Southern Owens Valley,LAA at Alabama Flow,242.0
2024-12-15 07:46:52,Southern Owens Valley,LAA at Alabama Level,5.6
2024-12-15 07:46:52,Southern Owens Valley,LAA at Alabama Water Temp,39.5
2024-12-15 07:46:52,Southern Owens Valley,Cottonwood Ck. At LAA Flow,4.0
2024-12-15 07:46:52,Southern Owens Valley,LAA at Cottonwood Flow,240.0
2024-12-15 07:46:52,Southern Owens Valley,LAA at Cottonwood Level,6.2
2024-12-15 07:46:52,Southern Owens Valley,LAA at Cotton. Water Temp,41.5
2024-12-15 07:46:52,Southern Owens Valley,Haiwee LAA #1 Current Flow,0.0
2024-12-15 07:46:52,Southern Owens Valley,Haiwee LAA #2 Current Flow,12.5
2024-12-15 07:46:52,Southern Owens Valley,Reinhackel Flow,2.1
2024-12-15 07:46:52,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2024-12-15 07:46:52,Southern Owens Valley,Cartago Spillgate Outflow,12.7
2024-12-15 07:46:52,Southern Owens Valley,Lone Pine Creek Flow,5.6
2024-12-15 07:46:52,Lower Owens River Project,LORP Intake Flow,45.0
2024-12-15 07:46:52,Lower Owens River Project,LORP at Mazourka Canyon Road,49.0
2024-12-15 07:46:52,Lower Owens River Project,LORP at Reinhackle Springs,45.0
2024-12-15 07:46:52,Lower Owens River Project,LORP Above Pumpstation,38.0
2024-12-15 07:46:52,Lower Owens River Project,LORP At Pump Station Discharge Flow,32.0
2024-12-15 07:46:52,Southern District,Haiwee LAA #2 Current Flow,12.5
2024-12-15 07:46:52,Southern District,Haiwee LAA #1 Current Flow,0.0
2024-12-15 07:46:52,Southern District,LAA #1 Flow at Fairmont Reservoir,6.2
2024-12-15 07:46:52,Southern District,LAA #2 Flow at Fairmont Res.,0.0
2024-12-15 07:46:52,Southern District,Bouquet Reservoir Inflow,0.4
2024-12-15 07:46:52,Southern District,Bouquet Reservoir Outflow,1.2
2024-12-15 07:46:52,Southern District,LAA #1 at Soledad Flow,0.0
2024-12-15 07:46:52,Southern District,LAA #2 at Soledad Flow,0.0
2024-12-15 07:46:53,Mono Basin,Mono Lk. Elevation,6382.5
2024-12-15 07:46:53,Mono Basin,Grant Lk. Elevation,7120.8
2024-12-15 07:46:53,Long Valley,Long Valley Elevation,6765.6
2024-12-15 07:46:53,Northern Owens Valley,Pleasant Valley Elevation,4384.0
2024-12-15 07:46:53,Northern Owens Valley,Tinemaha Elevation,3863.7
2024-12-15 07:46:53,Southern Owens Valley,Tinemaha Elevation,3863.7
2024-12-15 07:46:53,Southern Owens Valley,N. Haiwee Elevation,3757.2
2024-12-15 07:46:53,Southern Owens Valley,S. Haiwee Reservoir Elevation,3735.5
2024-12-15 07:46:53,Southern District,S. Haiwee Reservoir Elevation,3735.5
2024-12-15 07:46:53,Southern District,Fairmont Reservoir Elevation,3015.2
2024-12-15 07:46:53,Southern District,Bouquet Reservoir Elevation,2987.2
2024-12-15 08:01:52,Mono Basin,Lee Vining Intake Above Flow,20.4
2024-12-15 08:01:52,Mono Basin,Lee Vining Intake Below Flow,17.6
2024-12-15 08:01:52,Mono Basin,Mono Lk. Elevation,6382.5
2024-12-15 08:01:52,Mono Basin,Walker Ck. Above Conduit Flow,3.0
2024-12-15 08:01:52,Mono Basin,L.V. Conduit Below Intake Flow,0.5
2024-12-15 08:01:52,Mono Basin,Walker Ck. Under Conduit Flow,8.0
2024-12-15 08:01:52,Mono Basin,Parker Ck. Under Conduit Flow,3.0
2024-12-15 08:01:52,Mono Basin,Parker Ck. Above Conduit Flow,0.0
2024-12-15 08:01:52,Mono Basin,Grant Lk. Spill Flow,0.0
2024-12-15 08:01:52,Mono Basin,Mono Gate 1 Return Ditch Flow,26.2
2024-12-15 08:01:52,Mono Basin,Grant Lk. Elevation,7120.8
2024-12-15 08:01:52,Mono Basin,Grant Lk. Outflow,64.1
2024-12-15 08:01:52,Mono Basin,Rush Ck. at Damsite Flow,11.4
2024-12-15 08:01:52,Mono Basin,Flow to West Portal,35.2
2024-12-15 08:01:52,Long Valley,East Portal Flow,50.0
2024-12-15 08:01:52,Long Valley,OR Below EP Flow,107.0
2024-12-15 08:01:52,Long Valley,Hot Ck.at Hwy. Flow,5.0
2024-12-15 08:01:52,Long Valley,McGee Ck. Lower Sta. Flow,4.3
2024-12-15 08:01:52,Long Valley,Long Valley Elevation,6765.6
2024-12-15 08:01:52,Long Valley,Long Valley Current Outflow,44.8
2024-12-15 08:01:52,Long Valley,Rock Ck. Div. Flow,0.1
2024-12-15 08:01:52,Long Valley,Upper Gorge Total Release,56.8
2024-12-15 08:01:52,Long Valley,Release at Middle Gorge,0.0
2024-12-15 08:01:52,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,42.3
2024-12-15 08:01:52,Northern Owens Valley,Pleasant Valley Elevation,4383.9
2024-12-15 08:01:52,Northern Owens Valley,Pleasant Valley Outflow,120.5
2024-12-15 08:01:52,Northern Owens Valley,Baker Ck. At LA Station Flow,7.0
2024-12-15 08:01:52,Northern Owens Valley,Big Pine Ck. USGS Flow,14.6
2024-12-15 08:01:52,Northern Owens Valley,O.R. Below Big Pine,224.2
2024-12-15 08:01:52,Northern Owens Valley,Fish Springs At RR Flow,33.6
2024-12-15 08:01:52,Northern Owens Valley,Tinemaha Reservoir Outflow,204.8
2024-12-15 08:01:52,Northern Owens Valley,Bishop Creek Through Plant 6,50.7
2024-12-15 08:01:52,Northern Owens Valley,Bishop Creek Around Plant 6,6.1
2024-12-15 08:01:52,Southern Owens Valley,Tinemaha Reservoir Outflow,204.8
2024-12-15 08:01:52,Southern Owens Valley,Indep. Ck. At Junction Flow,3.0
2024-12-15 08:01:52,Southern Owens Valley,LAA at Alabama Flow,242.0
2024-12-15 08:01:52,Southern Owens Valley,LAA at Alabama Level,5.6
2024-12-15 08:01:52,Southern Owens Valley,LAA at Alabama Water Temp,39.5
2024-12-15 08:01:52,Southern Owens Valley,Cottonwood Ck. At LAA Flow,4.0
2024-12-15 08:01:52,Southern Owens Valley,LAA at Cottonwood Flow,239.0
2024-12-15 08:01:52,Southern Owens Valley,LAA at Cottonwood Level,6.2
2024-12-15 08:01:52,Southern Owens Valley,LAA at Cotton. Water Temp,41.3
2024-12-15 08:01:52,Southern Owens Valley,N. Haiwee Elevation,3757.2
2024-12-15 08:01:52,Southern Owens Valley,S. Haiwee Reservoir Elevation,3735.5
2024-12-15 08:01:52,Southern Owens Valley,Haiwee LAA #1 Current Flow,0.0
2024-12-15 08:01:52,Southern Owens Valley,Haiwee LAA #2 Current Flow,12.5
2024-12-15 08:01:52,Southern Owens Valley,Reinhackel Flow,2.1
2024-12-15 08:01:52,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2024-12-15 08:01:52,Southern Owens Valley,Cartago Spillgate Outflow,0.0
2024-12-15 08:01:52,Southern Owens Valley,Lone Pine Creek Flow,5.7
2024-12-15 08:01:52,Lower Owens River Project,LORP Intake Flow,45.0
2024-12-15 08:01:52,Lower Owens River Project,LORP at Mazourka Canyon Road,49.0
2024-12-15 08:01:52,Lower Owens River Project,LORP at Reinhackle Springs,45.0
2024-12-15 08:01:52,Lower Owens River Project,LORP Above Pumpstation,38.0
2024-12-15 08:01:52,Lower Owens River Project,LORP At Pump Station Discharge Flow,32.0
2024-12-15 08:01:52,Southern District,Haiwee LAA #2 Current Flow,12.5
2024-12-15 08:01:52,Southern District,S. Haiwee Reservoir Elevation,3735.5
2024-12-15 08:01:52,Southern District,Haiwee LAA #1 Current Flow,0.0
2024-12-15 08:01:52,Southern District,Fairmont Reservoir Elevation,3015.2
2024-12-15 08:01:52,Southern District,LAA #1 Flow at Fairmont Reservoir,6.2
2024-12-15 08:01:52,Southern District,LAA #2 Flow at Fairmont Res.,0.0
2024-12-15 08:01:52,Southern District,Bouquet Reservoir Elevation,2987.2
2024-12-15 08:01:52,Southern District,Bouquet Reservoir Inflow,0.4
2024-12-15 08:01:52,Southern District,Bouquet Reservoir Outflow,1.2
2024-12-15 08:01:52,Southern District,LAA #1 at Soledad Flow,0.0
2024-12-15 08:01:52,Southern District,LAA #2 at Soledad Flow,0.0
2024-12-15 08:16:52,Mono Basin,Lee Vining Intake Above Flow,20.4
2024-12-15 08:16:52,Mono Basin,Lee Vining Intake Below Flow,17.6
2024-12-15 08:16:52,Mono Basin,Walker Ck. Above Conduit Flow,3.0
2024-12-15 08:16:52,Mono Basin,L.V. Conduit Below Intake Flow,0.5
2024-12-15 08:16:52,Mono Basin,Walker Ck. Under Conduit Flow,8.0
2024-12-15 08:16:52,Mono Basin,Parker Ck. Under Conduit Flow,3.0
2024-12-15 08:16:52,Mono Basin,Parker Ck. Above Conduit Flow,0.0
2024-12-15 08:16:52,Mono Basin,Grant Lk. Spill Flow,0.0
2024-12-15 08:16:52,Mono Basin,Mono Gate 1 Return Ditch Flow,26.2
2024-12-15 08:16:52,Mono Basin,Grant Lk. Outflow,64.1
2024-12-15 08:16:52,Mono Basin,Rush Ck. at Damsite Flow,11.4
2024-12-15 08:16:52,Mono Basin,Flow to West Portal,35.2
2024-12-15 08:16:52,Long Valley,East Portal Flow,50.0
2024-12-15 08:16:52,Long Valley,OR Below EP Flow,107.0
2024-12-15 08:16:52,Long Valley,Hot Ck.at Hwy. Flow,5.0
2024-12-15 08:16:52,Long Valley,McGee Ck. Lower Sta. Flow,3.4
2024-12-15 08:16:52,Long Valley,Long Valley Current Outflow,44.8
2024-12-15 08:16:52,Long Valley,Rock Ck. Div. Flow,0.1
2024-12-15 08:16:52,Long Valley,Upper Gorge Total Release,56.8
2024-12-15 08:16:52,Long Valley,Release at Middle Gorge,0.0
2024-12-15 08:16:52,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,42.3
2024-12-15 08:16:52,Northern Owens Valley,Pleasant Valley Outflow,120.5
2024-12-15 08:16:52,Northern Owens Valley,Baker Ck. At LA Station Flow,7.0
2024-12-15 08:16:52,Northern Owens Valley,Big Pine Ck. USGS Flow,14.5
2024-12-15 08:16:52,Northern Owens Valley,O.R. Below Big Pine,224.1
2024-12-15 08:16:52,Northern Owens Valley,Fish Springs At RR Flow,33.6
2024-12-15 08:16:52,Northern Owens Valley,Tinemaha Reservoir Outflow,204.8
2024-12-15 08:16:52,Northern Owens Valley,Bishop Creek Through Plant 6,50.7
2024-12-15 08:16:52,Northern Owens Valley,Bishop Creek Around Plant 6,6.1
2024-12-15 08:16:52,Southern Owens Valley,Tinemaha Reservoir Outflow,204.8
2024-12-15 08:16:52,Southern Owens Valley,Indep. Ck. At Junction Flow,3.0
2024-12-15 08:16:52,Southern Owens Valley,LAA at Alabama Flow,242.0
2024-12-15 08:16:52,Southern Owens Valley,LAA at Alabama Water Temp,39.3
2024-12-15 08:16:52,Southern Owens Valley,Cottonwood Ck. At LAA Flow,4.0
2024-12-15 08:16:52,Southern Owens Valley,LAA at Cottonwood Flow,239.0
2024-12-15 08:16:52,Southern Owens Valley,LAA at Cotton. Water Temp,41.3
2024-12-15 08:16:52,Southern Owens Valley,Haiwee LAA #1 Current Flow,0.0
2024-12-15 08:16:52,Southern Owens Valley,Haiwee LAA #2 Current Flow,12.5
2024-12-15 08:16:52,Southern Owens Valley,Reinhackel Flow,2.1
2024-12-15 08:16:52,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2024-12-15 08:16:52,Southern Owens Valley,Cartago Spillgate Outflow,0.0
2024-12-15 08:16:52,Southern Owens Valley,Lone Pine Creek Flow,5.7
2024-12-15 08:16:52,Lower Owens River Project,LORP Intake Flow,45.0
2024-12-15 08:16:52,Lower Owens River Project,LORP at Mazourka Canyon Road,52.0
2024-12-15 08:16:52,Lower Owens River Project,LORP at Reinhackle Springs,45.0
2024-12-15 08:16:52,Lower Owens River Project,LORP Above Pumpstation,38.0
2024-12-15 08:16:52,Lower Owens River Project,LORP At Pump Station Discharge Flow,32.0
2024-12-15 08:16:52,Southern District,Haiwee LAA #2 Current Flow,12.5
2024-12-15 08:16:52,Southern District,Haiwee LAA #1 Current Flow,0.0
2024-12-15 08:16:52,Southern District,LAA #1 Flow at Fairmont Reservoir,6.3
2024-12-15 08:16:52,Southern District,LAA #2 Flow at Fairmont Res.,0.0
2024-12-15 08:16:52,Southern District,Bouquet Reservoir Inflow,0.4
2024-12-15 08:16:52,Southern District,Bouquet Reservoir Outflow,1.2
2024-12-15 08:16:52,Southern District,LAA #1 at Soledad Flow,0.0
2024-12-15 08:16:52,Southern District,LAA #2 at Soledad Flow,0.0
2024-12-15 08:16:53,Mono Basin,Mono Lk. Elevation,6382.5
2024-12-15 08:16:53,Mono Basin,Grant Lk. Elevation,7120.8
2024-12-15 08:16:53,Long Valley,Long Valley Elevation,6765.6
2024-12-15 08:16:53,Northern Owens Valley,Pleasant Valley Elevation,4383.9
2024-12-15 08:16:53,Northern Owens Valley,Tinemaha Elevation,3863.7
2024-12-15 08:16:53,Southern Owens Valley,Tinemaha Elevation,3863.7
2024-12-15 08:16:53,Southern Owens Valley,LAA at Alabama Level,5.6
2024-12-15 08:16:53,Southern Owens Valley,LAA at Cottonwood Level,6.2
2024-12-15 08:16:53,Southern Owens Valley,N. Haiwee Elevation,3757.2
2024-12-15 08:16:53,Southern Owens Valley,S. Haiwee Reservoir Elevation,3735.5
2024-12-15 08:16:53,Southern District,S. Haiwee Reservoir Elevation,3735.5
2024-12-15 08:16:53,Southern District,Fairmont Reservoir Elevation,3015.2
2024-12-15 08:16:53,Southern District,Bouquet Reservoir Elevation,2987.2
2024-12-15 08:31:52,Mono Basin,Lee Vining Intake Above Flow,20.4
2024-12-15 08:31:52,Mono Basin,Lee Vining Intake Below Flow,17.6
2024-12-15 08:31:52,Mono Basin,Mono Lk. Elevation,6382.5
2024-12-15 08:31:52,Mono Basin,Walker Ck. Above Conduit Flow,3.0
2024-12-15 08:31:52,Mono Basin,L.V. Conduit Below Intake Flow,0.5
2024-12-15 08:31:52,Mono Basin,Walker Ck. Under Conduit Flow,8.0
2024-12-15 08:31:52,Mono Basin,Parker Ck. Under Conduit Flow,3.0
2024-12-15 08:31:52,Mono Basin,Parker Ck. Above Conduit Flow,0.0
2024-12-15 08:31:52,Mono Basin,Grant Lk. Spill Flow,0.0
2024-12-15 08:31:52,Mono Basin,Mono Gate 1 Return Ditch Flow,26.2
2024-12-15 08:31:52,Mono Basin,Grant Lk. Elevation,7120.8
2024-12-15 08:31:52,Mono Basin,Grant Lk. Outflow,64.1
2024-12-15 08:31:52,Mono Basin,Rush Ck. at Damsite Flow,11.4
2024-12-15 08:31:52,Mono Basin,Flow to West Portal,35.2
2024-12-15 08:31:52,Long Valley,East Portal Flow,50.0
2024-12-15 08:31:52,Long Valley,OR Below EP Flow,107.0
2024-12-15 08:31:52,Long Valley,Hot Ck.at Hwy. Flow,5.0
2024-12-15 08:31:52,Long Valley,McGee Ck. Lower Sta. Flow,3.4
2024-12-15 08:31:52,Long Valley,Long Valley Elevation,6765.6
2024-12-15 08:31:52,Long Valley,Long Valley Current Outflow,44.5
2024-12-15 08:31:52,Long Valley,Rock Ck. Div. Flow,0.1
2024-12-15 08:31:52,Long Valley,Upper Gorge Total Release,56.8
2024-12-15 08:31:52,Long Valley,Release at Middle Gorge,0.0
2024-12-15 08:31:52,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,42.3
2024-12-15 08:31:52,Northern Owens Valley,Pleasant Valley Elevation,4383.9
2024-12-15 08:31:52,Northern Owens Valley,Pleasant Valley Outflow,120.5
2024-12-15 08:31:52,Northern Owens Valley,Baker Ck. At LA Station Flow,7.0
2024-12-15 08:31:52,Northern Owens Valley,Big Pine Ck. USGS Flow,14.5
2024-12-15 08:31:52,Northern Owens Valley,O.R. Below Big Pine,224.1
2024-12-15 08:31:52,Northern Owens Valley,Fish Springs At RR Flow,33.6
2024-12-15 08:31:52,Northern Owens Valley,Tinemaha Reservoir Outflow,204.8
2024-12-15 08:31:52,Northern Owens Valley,Bishop Creek Through Plant 6,50.5
2024-12-15 08:31:52,Northern Owens Valley,Bishop Creek Around Plant 6,5.8
2024-12-15 08:31:52,Southern Owens Valley,Tinemaha Reservoir Outflow,204.8
2024-12-15 08:31:52,Southern Owens Valley,Indep. Ck. At Junction Flow,3.0
2024-12-15 08:31:52,Southern Owens Valley,LAA at Alabama Flow,242.0
2024-12-15 08:31:52,Southern Owens Valley,LAA at Alabama Level,5.6
2024-12-15 08:31:52,Southern Owens Valley,LAA at Alabama Water Temp,39.3
2024-12-15 08:31:52,Southern Owens Valley,Cottonwood Ck. At LAA Flow,4.0
2024-12-15 08:31:52,Southern Owens Valley,LAA at Cottonwood Flow,239.0
2024-12-15 08:31:52,Southern Owens Valley,LAA at Cottonwood Level,6.2
2024-12-15 08:31:52,Southern Owens Valley,LAA at Cotton. Water Temp,41.3
2024-12-15 08:31:52,Southern Owens Valley,N. Haiwee Elevation,3757.2
2024-12-15 08:31:52,Southern Owens Valley,S. Haiwee Reservoir Elevation,3735.6
2024-12-15 08:31:52,Southern Owens Valley,Haiwee LAA #1 Current Flow,0.0
2024-12-15 08:31:52,Southern Owens Valley,Haiwee LAA #2 Current Flow,12.7
2024-12-15 08:31:52,Southern Owens Valley,Reinhackel Flow,2.1
2024-12-15 08:31:52,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2024-12-15 08:31:52,Southern Owens Valley,Cartago Spillgate Outflow,0.0
2024-12-15 08:31:52,Southern Owens Valley,Lone Pine Creek Flow,5.7
2024-12-15 08:31:52,Lower Owens River Project,LORP Intake Flow,45.0
2024-12-15 08:31:52,Lower Owens River Project,LORP at Mazourka Canyon Road,52.0
2024-12-15 08:31:52,Lower Owens River Project,LORP at Reinhackle Springs,45.0
2024-12-15 08:31:52,Lower Owens River Project,LORP Above Pumpstation,38.0
2024-12-15 08:31:52,Lower Owens River Project,LORP At Pump Station Discharge Flow,32.0
2024-12-15 08:31:52,Southern District,Haiwee LAA #2 Current Flow,12.7
2024-12-15 08:31:52,Southern District,S. Haiwee Reservoir Elevation,3735.6
2024-12-15 08:31:52,Southern District,Haiwee LAA #1 Current Flow,0.0
2024-12-15 08:31:52,Southern District,Fairmont Reservoir Elevation,3015.2
2024-12-15 08:31:52,Southern District,LAA #1 Flow at Fairmont Reservoir,6.3
2024-12-15 08:31:52,Southern District,LAA #2 Flow at Fairmont Res.,0.0
2024-12-15 08:31:52,Southern District,Bouquet Reservoir Elevation,2987.2
2024-12-15 08:31:52,Southern District,Bouquet Reservoir Inflow,0.4
2024-12-15 08:31:52,Southern District,Bouquet Reservoir Outflow,1.2
2024-12-15 08:31:52,Southern District,LAA #1 at Soledad Flow,0.0
2024-12-15 08:31:52,Southern District,LAA #2 at Soledad Flow,0.0
2024-12-15 08:46:52,Mono Basin,Lee Vining Intake Above Flow,20.4
2024-12-15 08:46:52,Mono Basin,Lee Vining Intake Below Flow,17.6
2024-12-15 08:46:52,Mono Basin,Walker Ck. Above Conduit Flow,3.0
2024-12-15 08:46:52,Mono Basin,L.V. Conduit Below Intake Flow,0.5
2024-12-15 08:46:52,Mono Basin,Walker Ck. Under Conduit Flow,8.0
2024-12-15 08:46:52,Mono Basin,Parker Ck. Under Conduit Flow,3.0
2024-12-15 08:46:52,Mono Basin,Parker Ck. Above Conduit Flow,0.0
2024-12-15 08:46:52,Mono Basin,Grant Lk. Spill Flow,0.0
2024-12-15 08:46:52,Mono Basin,Mono Gate 1 Return Ditch Flow,26.2
2024-12-15 08:46:52,Mono Basin,Grant Lk. Outflow,64.1
2024-12-15 08:46:52,Mono Basin,Rush Ck. at Damsite Flow,11.4
2024-12-15 08:46:52,Mono Basin,Flow to West Portal,35.2
2024-12-15 08:46:52,Long Valley,East Portal Flow,50.0
2024-12-15 08:46:52,Long Valley,OR Below EP Flow,107.0
2024-12-15 08:46:52,Long Valley,Hot Ck.at Hwy. Flow,5.0
2024-12-15 08:46:52,Long Valley,McGee Ck. Lower Sta. Flow,3.4
2024-12-15 08:46:52,Long Valley,Long Valley Current Outflow,44.5
2024-12-15 08:46:52,Long Valley,Rock Ck. Div. Flow,0.1
2024-12-15 08:46:52,Long Valley,Upper Gorge Total Release,56.8
2024-12-15 08:46:52,Long Valley,Release at Middle Gorge,0.0
2024-12-15 08:46:52,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,42.3
2024-12-15 08:46:52,Northern Owens Valley,Pleasant Valley Outflow,120.5
2024-12-15 08:46:52,Northern Owens Valley,Baker Ck. At LA Station Flow,7.0
2024-12-15 08:46:52,Northern Owens Valley,Big Pine Ck. USGS Flow,14.5
2024-12-15 08:46:52,Northern Owens Valley,O.R. Below Big Pine,224.2
2024-12-15 08:46:52,Northern Owens Valley,Fish Springs At RR Flow,33.6
2024-12-15 08:46:52,Northern Owens Valley,Tinemaha Reservoir Outflow,204.8
2024-12-15 08:46:52,Northern Owens Valley,Bishop Creek Through Plant 6,50.5
2024-12-15 08:46:52,Northern Owens Valley,Bishop Creek Around Plant 6,5.8
2024-12-15 08:46:52,Southern Owens Valley,Tinemaha Reservoir Outflow,204.8
2024-12-15 08:46:52,Southern Owens Valley,Indep. Ck. At Junction Flow,3.0
2024-12-15 08:46:52,Southern Owens Valley,LAA at Alabama Flow,242.0
2024-12-15 08:46:52,Southern Owens Valley,LAA at Alabama Water Temp,39.3
2024-12-15 08:46:52,Southern Owens Valley,Cottonwood Ck. At LAA Flow,4.0
2024-12-15 08:46:52,Southern Owens Valley,LAA at Cottonwood Flow,237.0
2024-12-15 08:46:52,Southern Owens Valley,LAA at Cotton. Water Temp,41.2
2024-12-15 08:46:52,Southern Owens Valley,Haiwee LAA #1 Current Flow,0.0
2024-12-15 08:46:52,Southern Owens Valley,Haiwee LAA #2 Current Flow,12.7
2024-12-15 08:46:52,Southern Owens Valley,Reinhackel Flow,2.1
2024-12-15 08:46:52,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2024-12-15 08:46:52,Southern Owens Valley,Cartago Spillgate Outflow,0.0
2024-12-15 08:46:52,Southern Owens Valley,Lone Pine Creek Flow,5.7
2024-12-15 08:46:52,Lower Owens River Project,LORP Intake Flow,45.0
2024-12-15 08:46:52,Lower Owens River Project,LORP at Mazourka Canyon Road,52.0
2024-12-15 08:46:52,Lower Owens River Project,LORP at Reinhackle Springs,45.0
2024-12-15 08:46:52,Lower Owens River Project,LORP Above Pumpstation,38.0
2024-12-15 08:46:52,Lower Owens River Project,LORP At Pump Station Discharge Flow,32.0
2024-12-15 08:46:52,Southern District,Haiwee LAA #2 Current Flow,12.7
2024-12-15 08:46:52,Southern District,Haiwee LAA #1 Current Flow,0.0
2024-12-15 08:46:52,Southern District,LAA #1 Flow at Fairmont Reservoir,6.4
2024-12-15 08:46:52,Southern District,LAA #2 Flow at Fairmont Res.,0.0
2024-12-15 08:46:52,Southern District,Bouquet Reservoir Inflow,0.4
2024-12-15 08:46:52,Southern District,Bouquet Reservoir Outflow,1.2
2024-12-15 08:46:52,Southern District,LAA #1 at Soledad Flow,0.0
2024-12-15 08:46:52,Southern District,LAA #2 at Soledad Flow,0.0
2024-12-15 08:46:53,Mono Basin,Mono Lk. Elevation,6382.5
2024-12-15 08:46:53,Mono Basin,Grant Lk. Elevation,7120.8
2024-12-15 08:46:53,Long Valley,Long Valley Elevation,6765.7
2024-12-15 08:46:53,Northern Owens Valley,Pleasant Valley Elevation,4383.9
2024-12-15 08:46:53,Northern Owens Valley,Tinemaha Elevation,3863.7
2024-12-15 08:46:53,Southern Owens Valley,Tinemaha Elevation,3863.7
2024-12-15 08:46:53,Southern Owens Valley,LAA at Alabama Level,5.6
2024-12-15 08:46:53,Southern Owens Valley,LAA at Cottonwood Level,6.1
2024-12-15 08:46:53,Southern Owens Valley,N. Haiwee Elevation,3757.2
2024-12-15 08:46:53,Southern Owens Valley,S. Haiwee Reservoir Elevation,3735.6
2024-12-15 08:46:53,Southern District,S. Haiwee Reservoir Elevation,3735.6
2024-12-15 08:46:53,Southern District,Fairmont Reservoir Elevation,3015.2
2024-12-15 08:46:53,Southern District,Bouquet Reservoir Elevation,2987.2
2024-12-15 09:01:52,Mono Basin,Lee Vining Intake Above Flow,20.4
2024-12-15 09:01:52,Mono Basin,Lee Vining Intake Below Flow,17.6
2024-12-15 09:01:52,Mono Basin,Mono Lk. Elevation,6382.5
2024-12-15 09:01:52,Mono Basin,Walker Ck. Above Conduit Flow,3.0
2024-12-15 09:01:52,Mono Basin,L.V. Conduit Below Intake Flow,0.5
2024-12-15 09:01:52,Mono Basin,Walker Ck. Under Conduit Flow,10.0
2024-12-15 09:01:52,Mono Basin,Parker Ck. Under Conduit Flow,3.0
2024-12-15 09:01:52,Mono Basin,Parker Ck. Above Conduit Flow,0.0
2024-12-15 09:01:52,Mono Basin,Grant Lk. Spill Flow,0.0
2024-12-15 09:01:52,Mono Basin,Mono Gate 1 Return Ditch Flow,26.1
2024-12-15 09:01:52,Mono Basin,Grant Lk. Elevation,7120.8
2024-12-15 09:01:52,Mono Basin,Grant Lk. Outflow,64.0
2024-12-15 09:01:52,Mono Basin,Rush Ck. at Damsite Flow,11.4
2024-12-15 09:01:52,Mono Basin,Flow to West Portal,35.2
2024-12-15 09:01:52,Long Valley,East Portal Flow,50.0
2024-12-15 09:01:52,Long Valley,OR Below EP Flow,107.0
2024-12-15 09:01:52,Long Valley,Hot Ck.at Hwy. Flow,5.0
2024-12-15 09:01:52,Long Valley,McGee Ck. Lower Sta. Flow,3.4
2024-12-15 09:01:52,Long Valley,Long Valley Elevation,6765.7
2024-12-15 09:01:52,Long Valley,Long Valley Current Outflow,44.5
2024-12-15 09:01:52,Long Valley,Rock Ck. Div. Flow,0.1
2024-12-15 09:01:52,Long Valley,Upper Gorge Total Release,57.1
2024-12-15 09:01:52,Long Valley,Release at Middle Gorge,0.0
2024-12-15 09:01:52,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,41.6
